8.905000000000000000e+02,6.420000000000000000e+02
8.900000000000000000e+02,6.350000000000000000e+02
8.895000000000000000e+02,6.280000000000000000e+02
8.890000000000000000e+02,6.210000000000000000e+02
8.885000000000000000e+02,6.140000000000000000e+02
8.880000000000000000e+02,6.070000000000000000e+02
8.875000000000000000e+02,6.000000000000000000e+02
8.870000000000000000e+02,5.930000000000000000e+02
8.860000000000000000e+02,5.860000000000000000e+02
8.855000000000000000e+02,5.790000000000000000e+02
8.850000000000000000e+02,5.720000000000000000e+02
8.840000000000000000e+02,5.650000000000000000e+02
8.835000000000000000e+02,5.580000000000000000e+02
8.825000000000000000e+02,5.510000000000000000e+02
8.820000000000000000e+02,5.440000000000000000e+02
8.810000000000000000e+02,5.370000000000000000e+02
8.805000000000000000e+02,5.300000000000000000e+02
8.795000000000000000e+02,5.230000000000000000e+02
8.785000000000000000e+02,5.160000000000000000e+02
8.775000000000000000e+02,5.090000000000000000e+02
8.770000000000000000e+02,5.020000000000000000e+02
8.760000000000000000e+02,4.950000000000000000e+02
8.750000000000000000e+02,4.880000000000000000e+02
8.740000000000000000e+02,4.810000000000000000e+02
8.711428571428571104e+02,4.772857142857142776e+02
8.665000000000000000e+02,4.870000000000000000e+02
8.640000000000000000e+02,4.940000000000000000e+02
8.605000000000000000e+02,5.010000000000000000e+02
8.575000000000000000e+02,5.080000000000000000e+02
8.545000000000000000e+02,5.150000000000000000e+02
8.515000000000000000e+02,5.220000000000000000e+02
8.485000000000000000e+02,5.290000000000000000e+02
8.455000000000000000e+02,5.360000000000000000e+02
8.425000000000000000e+02,5.430000000000000000e+02
8.395000000000000000e+02,5.500000000000000000e+02
8.360000000000000000e+02,5.570000000000000000e+02
8.335000000000000000e+02,5.640000000000000000e+02
8.300000000000000000e+02,5.710000000000000000e+02
8.270000000000000000e+02,5.780000000000000000e+02
8.240000000000000000e+02,5.850000000000000000e+02
8.210000000000000000e+02,5.920000000000000000e+02
8.180000000000000000e+02,5.990000000000000000e+02
8.150000000000000000e+02,6.060000000000000000e+02
8.120000000000000000e+02,6.130000000000000000e+02
8.090000000000000000e+02,6.200000000000000000e+02
8.060000000000000000e+02,6.270000000000000000e+02
8.030000000000000000e+02,6.340000000000000000e+02
8.000000000000000000e+02,6.410000000000000000e+02
7.965000000000000000e+02,6.480000000000000000e+02
7.940000000000000000e+02,6.550000000000000000e+02
7.905000000000000000e+02,6.620000000000000000e+02
7.875000000000000000e+02,6.690000000000000000e+02
7.845000000000000000e+02,6.760000000000000000e+02
7.815000000000000000e+02,6.830000000000000000e+02
7.785000000000000000e+02,6.900000000000000000e+02
7.755000000000000000e+02,6.970000000000000000e+02
7.725000000000000000e+02,7.040000000000000000e+02
7.695000000000000000e+02,7.110000000000000000e+02
7.660000000000000000e+02,7.180000000000000000e+02
7.635000000000000000e+02,7.250000000000000000e+02
7.600000000000000000e+02,7.320000000000000000e+02
7.570000000000000000e+02,7.390000000000000000e+02
7.540000000000000000e+02,7.460000000000000000e+02
7.510000000000000000e+02,7.530000000000000000e+02
7.480000000000000000e+02,7.600000000000000000e+02
7.450000000000000000e+02,7.670000000000000000e+02
7.420000000000000000e+02,7.740000000000000000e+02
7.390000000000000000e+02,7.810000000000000000e+02
7.360000000000000000e+02,7.880000000000000000e+02
7.330000000000000000e+02,7.950000000000000000e+02
7.300000000000000000e+02,8.020000000000000000e+02
7.265000000000000000e+02,8.090000000000000000e+02
7.240000000000000000e+02,8.160000000000000000e+02
7.205000000000000000e+02,8.230000000000000000e+02
7.175000000000000000e+02,8.300000000000000000e+02
7.145000000000000000e+02,8.370000000000000000e+02
7.115000000000000000e+02,8.440000000000000000e+02
7.085000000000000000e+02,8.510000000000000000e+02
7.055000000000000000e+02,8.580000000000000000e+02
7.025000000000000000e+02,8.650000000000000000e+02
6.985000000000000000e+02,8.630000000000000000e+02
6.960000000000000000e+02,8.530000000000000000e+02
6.945000000000000000e+02,8.460000000000000000e+02
6.930000000000000000e+02,8.390000000000000000e+02
6.915000000000000000e+02,8.320000000000000000e+02
6.900000000000000000e+02,8.250000000000000000e+02
6.880000000000000000e+02,8.180000000000000000e+02
6.865000000000000000e+02,8.110000000000000000e+02
6.850000000000000000e+02,8.040000000000000000e+02
6.830000000000000000e+02,7.970000000000000000e+02
6.815000000000000000e+02,7.900000000000000000e+02
6.800000000000000000e+02,7.830000000000000000e+02
6.785000000000000000e+02,7.760000000000000000e+02
6.765000000000000000e+02,7.690000000000000000e+02
6.750000000000000000e+02,7.620000000000000000e+02
6.735000000000000000e+02,7.550000000000000000e+02
6.720000000000000000e+02,7.480000000000000000e+02
6.700000000000000000e+02,7.410000000000000000e+02
6.685000000000000000e+02,7.340000000000000000e+02
6.670000000000000000e+02,7.270000000000000000e+02
6.655000000000000000e+02,7.200000000000000000e+02
6.635000000000000000e+02,7.130000000000000000e+02
6.620000000000000000e+02,7.060000000000000000e+02
6.605000000000000000e+02,6.990000000000000000e+02
6.585000000000000000e+02,6.920000000000000000e+02
6.575000000000000000e+02,6.850000000000000000e+02
6.555000000000000000e+02,6.780000000000000000e+02
6.540000000000000000e+02,6.710000000000000000e+02
6.525000000000000000e+02,6.640000000000000000e+02
6.505000000000000000e+02,6.570000000000000000e+02
6.490000000000000000e+02,6.500000000000000000e+02
6.475000000000000000e+02,6.430000000000000000e+02
6.460000000000000000e+02,6.360000000000000000e+02
6.440000000000000000e+02,6.290000000000000000e+02
6.425000000000000000e+02,6.220000000000000000e+02
6.410000000000000000e+02,6.150000000000000000e+02
6.395000000000000000e+02,6.080000000000000000e+02
6.375000000000000000e+02,6.010000000000000000e+02
6.360000000000000000e+02,5.940000000000000000e+02
6.345000000000000000e+02,5.870000000000000000e+02
6.330000000000000000e+02,5.800000000000000000e+02
6.310000000000000000e+02,5.730000000000000000e+02
6.295000000000000000e+02,5.660000000000000000e+02
6.280000000000000000e+02,5.590000000000000000e+02
6.260000000000000000e+02,5.520000000000000000e+02
6.245000000000000000e+02,5.450000000000000000e+02
6.230000000000000000e+02,5.380000000000000000e+02
6.215000000000000000e+02,5.310000000000000000e+02
6.195000000000000000e+02,5.240000000000000000e+02
6.180000000000000000e+02,5.170000000000000000e+02
6.165000000000000000e+02,5.100000000000000000e+02
6.150000000000000000e+02,5.030000000000000000e+02
6.130000000000000000e+02,4.960000000000000000e+02
6.097500000000000000e+02,4.902500000000000000e+02
6.090000000000000000e+02,4.891999999999999886e+02
6.070000000000000000e+02,5.070000000000000000e+02
6.060000000000000000e+02,5.140000000000000000e+02
6.050000000000000000e+02,5.210000000000000000e+02
6.045000000000000000e+02,5.280000000000000000e+02
6.035000000000000000e+02,5.350000000000000000e+02
6.025000000000000000e+02,5.420000000000000000e+02
6.015000000000000000e+02,5.490000000000000000e+02
6.005000000000000000e+02,5.560000000000000000e+02
5.995000000000000000e+02,5.630000000000000000e+02
5.990000000000000000e+02,5.700000000000000000e+02
5.980000000000000000e+02,5.770000000000000000e+02
5.970000000000000000e+02,5.840000000000000000e+02
5.960000000000000000e+02,5.910000000000000000e+02
5.950000000000000000e+02,5.980000000000000000e+02
5.940000000000000000e+02,6.050000000000000000e+02
5.935000000000000000e+02,6.120000000000000000e+02
5.925000000000000000e+02,6.190000000000000000e+02
5.915000000000000000e+02,6.260000000000000000e+02
5.905000000000000000e+02,6.330000000000000000e+02
5.895000000000000000e+02,6.400000000000000000e+02
5.885000000000000000e+02,6.470000000000000000e+02
5.880000000000000000e+02,6.540000000000000000e+02
5.870000000000000000e+02,6.610000000000000000e+02
5.860000000000000000e+02,6.680000000000000000e+02
5.855000000000000000e+02,6.750000000000000000e+02
5.845000000000000000e+02,6.820000000000000000e+02
5.835000000000000000e+02,6.890000000000000000e+02
5.825000000000000000e+02,6.960000000000000000e+02
5.815000000000000000e+02,7.030000000000000000e+02
5.805000000000000000e+02,7.100000000000000000e+02
5.800000000000000000e+02,7.170000000000000000e+02
5.790000000000000000e+02,7.240000000000000000e+02
5.780000000000000000e+02,7.310000000000000000e+02
5.770000000000000000e+02,7.380000000000000000e+02
5.744285714285714448e+02,7.407142857142856656e+02
5.733999999999999773e+02,7.376000000000000227e+02
5.710000000000000000e+02,7.210000000000000000e+02
5.695000000000000000e+02,7.140000000000000000e+02
5.685000000000000000e+02,7.070000000000000000e+02
5.675000000000000000e+02,7.000000000000000000e+02
5.665000000000000000e+02,6.930000000000000000e+02
5.650000000000000000e+02,6.860000000000000000e+02
5.640000000000000000e+02,6.790000000000000000e+02
5.630000000000000000e+02,6.720000000000000000e+02
5.615000000000000000e+02,6.650000000000000000e+02
5.605000000000000000e+02,6.580000000000000000e+02
5.595000000000000000e+02,6.510000000000000000e+02
5.585000000000000000e+02,6.440000000000000000e+02
5.570000000000000000e+02,6.370000000000000000e+02
5.560000000000000000e+02,6.300000000000000000e+02
5.550000000000000000e+02,6.230000000000000000e+02
5.535000000000000000e+02,6.160000000000000000e+02
5.525000000000000000e+02,6.090000000000000000e+02
5.515000000000000000e+02,6.020000000000000000e+02
5.505000000000000000e+02,5.950000000000000000e+02
5.490000000000000000e+02,5.880000000000000000e+02
5.480000000000000000e+02,5.810000000000000000e+02
5.470000000000000000e+02,5.740000000000000000e+02
5.455000000000000000e+02,5.670000000000000000e+02
5.445000000000000000e+02,5.600000000000000000e+02
5.435000000000000000e+02,5.530000000000000000e+02
5.425000000000000000e+02,5.460000000000000000e+02
5.410000000000000000e+02,5.390000000000000000e+02
5.400000000000000000e+02,5.320000000000000000e+02
5.390000000000000000e+02,5.250000000000000000e+02
5.375000000000000000e+02,5.180000000000000000e+02
5.365000000000000000e+02,5.110000000000000000e+02
5.355000000000000000e+02,5.040000000000000000e+02
5.345000000000000000e+02,4.970000000000000000e+02
5.310000000000000000e+02,4.900000000000000000e+02
5.233333333333333712e+02,4.833333333333333144e+02
5.160000000000000000e+02,4.780000000000000000e+02
5.090000000000000000e+02,4.720000000000000000e+02
5.020000000000000000e+02,4.670000000000000000e+02
4.950000000000000000e+02,4.620000000000000000e+02
4.880000000000000000e+02,4.560000000000000000e+02
4.810000000000000000e+02,4.510000000000000000e+02
4.740000000000000000e+02,4.460000000000000000e+02
4.670000000000000000e+02,4.415000000000000000e+02
4.600000000000000000e+02,4.365000000000000000e+02
4.530000000000000000e+02,4.320000000000000000e+02
4.460000000000000000e+02,4.270000000000000000e+02
4.390000000000000000e+02,4.230000000000000000e+02
4.320000000000000000e+02,4.185000000000000000e+02
4.250000000000000000e+02,4.140000000000000000e+02
4.180000000000000000e+02,4.100000000000000000e+02
4.110000000000000000e+02,4.060000000000000000e+02
4.040000000000000000e+02,4.020000000000000000e+02
3.970000000000000000e+02,3.980000000000000000e+02
3.900000000000000000e+02,3.945000000000000000e+02
3.830000000000000000e+02,3.910000000000000000e+02
3.760000000000000000e+02,3.875000000000000000e+02
3.690000000000000000e+02,3.840000000000000000e+02
3.620000000000000000e+02,3.810000000000000000e+02
3.550000000000000000e+02,3.780000000000000000e+02
3.480000000000000000e+02,3.755000000000000000e+02
3.410000000000000000e+02,3.725000000000000000e+02
3.340000000000000000e+02,3.700000000000000000e+02
3.270000000000000000e+02,3.680000000000000000e+02
3.200000000000000000e+02,3.660000000000000000e+02
3.130000000000000000e+02,3.640000000000000000e+02
3.060000000000000000e+02,3.625000000000000000e+02
2.990000000000000000e+02,3.615000000000000000e+02
2.920000000000000000e+02,3.605000000000000000e+02
2.850000000000000000e+02,3.600000000000000000e+02
2.780000000000000000e+02,3.600000000000000000e+02
2.710000000000000000e+02,3.610000000000000000e+02
2.640000000000000000e+02,3.650000000000000000e+02
2.590000000000000000e+02,3.730000000000000000e+02
2.575000000000000000e+02,3.800000000000000000e+02
2.580000000000000000e+02,3.870000000000000000e+02
2.595000000000000000e+02,3.940000000000000000e+02
2.615000000000000000e+02,4.010000000000000000e+02
2.640000000000000000e+02,4.080000000000000000e+02
2.665000000000000000e+02,4.150000000000000000e+02
2.700000000000000000e+02,4.220000000000000000e+02
2.730000000000000000e+02,4.290000000000000000e+02
2.770000000000000000e+02,4.360000000000000000e+02
2.810000000000000000e+02,4.430000000000000000e+02
2.850000000000000000e+02,4.500000000000000000e+02
2.890000000000000000e+02,4.570000000000000000e+02
2.935000000000000000e+02,4.640000000000000000e+02
2.980000000000000000e+02,4.710000000000000000e+02
3.030000000000000000e+02,4.780000000000000000e+02
3.075000000000000000e+02,4.850000000000000000e+02
3.120000000000000000e+02,4.920000000000000000e+02
3.170000000000000000e+02,4.990000000000000000e+02
3.225000000000000000e+02,5.060000000000000000e+02
3.275000000000000000e+02,5.130000000000000000e+02
3.330000000000000000e+02,5.200000000000000000e+02
3.380000000000000000e+02,5.270000000000000000e+02
3.440000000000000000e+02,5.340000000000000000e+02
3.490000000000000000e+02,5.410000000000000000e+02
3.550000000000000000e+02,5.480000000000000000e+02
3.610000000000000000e+02,5.550000000000000000e+02
3.660000000000000000e+02,5.620000000000000000e+02
3.720000000000000000e+02,5.690000000000000000e+02
3.780000000000000000e+02,5.760000000000000000e+02
3.840000000000000000e+02,5.830000000000000000e+02
3.900000000000000000e+02,5.900000000000000000e+02
3.960000000000000000e+02,5.970000000000000000e+02
4.030000000000000000e+02,6.040000000000000000e+02
4.090000000000000000e+02,6.110000000000000000e+02
4.160000000000000000e+02,6.180000000000000000e+02
4.222500000000000000e+02,6.247500000000000000e+02
4.290000000000000000e+02,6.320000000000000000e+02
4.360000000000000000e+02,6.390000000000000000e+02
4.432500000000000000e+02,6.457500000000000000e+02
4.502500000000000000e+02,6.527500000000000000e+02
4.550000000000000000e+02,6.600000000000000000e+02
4.575000000000000000e+02,6.670000000000000000e+02
4.575000000000000000e+02,6.740000000000000000e+02
4.560000000000000000e+02,6.810000000000000000e+02
4.520000000000000000e+02,6.880000000000000000e+02
4.460000000000000000e+02,6.950000000000000000e+02
4.387500000000000000e+02,7.017500000000000000e+02
4.310000000000000000e+02,7.075000000000000000e+02
4.240000000000000000e+02,7.120000000000000000e+02
4.170000000000000000e+02,7.160000000000000000e+02
4.100000000000000000e+02,7.200000000000000000e+02
4.030000000000000000e+02,7.230000000000000000e+02
3.960000000000000000e+02,7.265000000000000000e+02
3.890000000000000000e+02,7.295000000000000000e+02
3.820000000000000000e+02,7.325000000000000000e+02
3.750000000000000000e+02,7.355000000000000000e+02
3.680000000000000000e+02,7.380000000000000000e+02
3.610000000000000000e+02,7.405000000000000000e+02
3.540000000000000000e+02,7.435000000000000000e+02
3.470000000000000000e+02,7.455000000000000000e+02
3.400000000000000000e+02,7.480000000000000000e+02
3.330000000000000000e+02,7.500000000000000000e+02
3.260000000000000000e+02,7.525000000000000000e+02
3.190000000000000000e+02,7.545000000000000000e+02
3.120000000000000000e+02,7.565000000000000000e+02
3.050000000000000000e+02,7.585000000000000000e+02
2.980000000000000000e+02,7.605000000000000000e+02
2.910000000000000000e+02,7.625000000000000000e+02
2.840000000000000000e+02,7.640000000000000000e+02
2.770000000000000000e+02,7.660000000000000000e+02
2.726666666666666856e+02,7.697777777777778283e+02
2.830000000000000000e+02,7.730000000000000000e+02
2.900000000000000000e+02,7.750000000000000000e+02
2.970000000000000000e+02,7.775000000000000000e+02
3.040000000000000000e+02,7.800000000000000000e+02
3.110000000000000000e+02,7.830000000000000000e+02
3.180000000000000000e+02,7.855000000000000000e+02
3.250000000000000000e+02,7.885000000000000000e+02
3.320000000000000000e+02,7.915000000000000000e+02
3.390000000000000000e+02,7.950000000000000000e+02
3.460000000000000000e+02,7.985000000000000000e+02
3.530000000000000000e+02,8.020000000000000000e+02
3.600000000000000000e+02,8.060000000000000000e+02
3.670000000000000000e+02,8.100000000000000000e+02
3.740000000000000000e+02,8.140000000000000000e+02
3.810000000000000000e+02,8.190000000000000000e+02
3.880000000000000000e+02,8.235000000000000000e+02
3.950000000000000000e+02,8.290000000000000000e+02
4.020000000000000000e+02,8.340000000000000000e+02
4.090000000000000000e+02,8.400000000000000000e+02
4.160000000000000000e+02,8.460000000000000000e+02
4.230000000000000000e+02,8.520000000000000000e+02
4.297500000000000000e+02,8.592500000000000000e+02
4.366666666666666856e+02,8.666666666666666288e+02
4.430000000000000000e+02,8.740000000000000000e+02
4.480000000000000000e+02,8.810000000000000000e+02
4.530000000000000000e+02,8.880000000000000000e+02
4.580000000000000000e+02,8.950000000000000000e+02
4.620000000000000000e+02,9.020000000000000000e+02
4.660000000000000000e+02,9.090000000000000000e+02
4.695000000000000000e+02,9.160000000000000000e+02
4.730000000000000000e+02,9.230000000000000000e+02
4.760000000000000000e+02,9.300000000000000000e+02
4.780000000000000000e+02,9.370000000000000000e+02
4.800000000000000000e+02,9.440000000000000000e+02
4.815000000000000000e+02,9.510000000000000000e+02
4.815000000000000000e+02,9.580000000000000000e+02
4.805000000000000000e+02,9.650000000000000000e+02
4.780000000000000000e+02,9.720000000000000000e+02
4.707500000000000000e+02,9.787500000000000000e+02
4.630000000000000000e+02,9.820000000000000000e+02
4.560000000000000000e+02,9.835000000000000000e+02
4.490000000000000000e+02,9.835000000000000000e+02
4.420000000000000000e+02,9.835000000000000000e+02
4.350000000000000000e+02,9.835000000000000000e+02
4.280000000000000000e+02,9.825000000000000000e+02
4.210000000000000000e+02,9.810000000000000000e+02
4.140000000000000000e+02,9.800000000000000000e+02
4.070000000000000000e+02,9.780000000000000000e+02
4.000000000000000000e+02,9.760000000000000000e+02
3.930000000000000000e+02,9.740000000000000000e+02
3.860000000000000000e+02,9.720000000000000000e+02
3.790000000000000000e+02,9.700000000000000000e+02
3.720000000000000000e+02,9.670000000000000000e+02
3.650000000000000000e+02,9.650000000000000000e+02
3.580000000000000000e+02,9.620000000000000000e+02
3.510000000000000000e+02,9.590000000000000000e+02
3.440000000000000000e+02,9.565000000000000000e+02
3.370000000000000000e+02,9.535000000000000000e+02
3.300000000000000000e+02,9.505000000000000000e+02
3.230000000000000000e+02,9.475000000000000000e+02
3.160000000000000000e+02,9.440000000000000000e+02
3.090000000000000000e+02,9.410000000000000000e+02
3.020000000000000000e+02,9.375000000000000000e+02
2.950000000000000000e+02,9.340000000000000000e+02
2.880000000000000000e+02,9.305000000000000000e+02
2.810000000000000000e+02,9.270000000000000000e+02
2.740000000000000000e+02,9.230000000000000000e+02
2.670000000000000000e+02,9.195000000000000000e+02
2.600000000000000000e+02,9.155000000000000000e+02
2.530000000000000000e+02,9.115000000000000000e+02
2.460000000000000000e+02,9.075000000000000000e+02
2.390000000000000000e+02,9.030000000000000000e+02
2.320000000000000000e+02,8.985000000000000000e+02
2.250000000000000000e+02,8.940000000000000000e+02
2.180000000000000000e+02,8.905000000000000000e+02
2.110000000000000000e+02,8.870000000000000000e+02
2.040000000000000000e+02,8.840000000000000000e+02
1.970000000000000000e+02,8.820000000000000000e+02
1.900000000000000000e+02,8.800000000000000000e+02
1.830000000000000000e+02,8.785000000000000000e+02
1.760000000000000000e+02,8.780000000000000000e+02
1.690000000000000000e+02,8.775000000000000000e+02
1.620000000000000000e+02,8.775000000000000000e+02
1.550000000000000000e+02,8.780000000000000000e+02
1.480000000000000000e+02,8.790000000000000000e+02
1.410000000000000000e+02,8.810000000000000000e+02
1.340000000000000000e+02,8.830000000000000000e+02
1.270000000000000000e+02,8.855000000000000000e+02
1.200000000000000000e+02,8.890000000000000000e+02
1.130000000000000000e+02,8.925000000000000000e+02
1.061428571428571388e+02,8.951428571428571104e+02
1.090000000000000000e+02,8.860000000000000000e+02
1.115000000000000000e+02,8.790000000000000000e+02
1.140000000000000000e+02,8.720000000000000000e+02
1.165000000000000000e+02,8.650000000000000000e+02
1.190000000000000000e+02,8.580000000000000000e+02
1.215000000000000000e+02,8.510000000000000000e+02
1.240000000000000000e+02,8.440000000000000000e+02
1.265000000000000000e+02,8.370000000000000000e+02
1.290000000000000000e+02,8.300000000000000000e+02
1.315000000000000000e+02,8.230000000000000000e+02
1.335000000000000000e+02,8.160000000000000000e+02
1.360000000000000000e+02,8.090000000000000000e+02
1.380000000000000000e+02,8.020000000000000000e+02
1.405000000000000000e+02,7.950000000000000000e+02
1.425000000000000000e+02,7.880000000000000000e+02
1.450000000000000000e+02,7.810000000000000000e+02
1.470000000000000000e+02,7.740000000000000000e+02
1.490000000000000000e+02,7.670000000000000000e+02
1.510000000000000000e+02,7.600000000000000000e+02
1.530000000000000000e+02,7.530000000000000000e+02
1.550000000000000000e+02,7.460000000000000000e+02
1.570000000000000000e+02,7.390000000000000000e+02
1.590000000000000000e+02,7.320000000000000000e+02
1.605000000000000000e+02,7.250000000000000000e+02
1.625000000000000000e+02,7.180000000000000000e+02
1.645000000000000000e+02,7.110000000000000000e+02
1.660000000000000000e+02,7.040000000000000000e+02
1.675000000000000000e+02,6.970000000000000000e+02
1.695000000000000000e+02,6.900000000000000000e+02
1.705000000000000000e+02,6.830000000000000000e+02
1.710000000000000000e+02,6.760000000000000000e+02
1.710000000000000000e+02,6.690000000000000000e+02
1.695000000000000000e+02,6.620000000000000000e+02
1.630000000000000000e+02,6.560000000000000000e+02
1.560000000000000000e+02,6.565000000000000000e+02
1.490000000000000000e+02,6.585000000000000000e+02
1.420000000000000000e+02,6.615000000000000000e+02
1.350000000000000000e+02,6.650000000000000000e+02
1.280000000000000000e+02,6.690000000000000000e+02
1.210000000000000000e+02,6.730000000000000000e+02
1.140000000000000000e+02,6.760000000000000000e+02
1.070000000000000000e+02,6.795000000000000000e+02
1.000000000000000000e+02,6.820000000000000000e+02
9.300000000000000000e+01,6.830000000000000000e+02
8.600000000000000000e+01,6.800000000000000000e+02
8.200000000000000000e+01,6.720000000000000000e+02
8.050000000000000000e+01,6.650000000000000000e+02
7.900000000000000000e+01,6.580000000000000000e+02
7.850000000000000000e+01,6.510000000000000000e+02
7.750000000000000000e+01,6.440000000000000000e+02
7.700000000000000000e+01,6.370000000000000000e+02
7.650000000000000000e+01,6.300000000000000000e+02
7.650000000000000000e+01,6.230000000000000000e+02
7.650000000000000000e+01,6.160000000000000000e+02
7.700000000000000000e+01,6.090000000000000000e+02
7.750000000000000000e+01,6.020000000000000000e+02
7.800000000000000000e+01,5.950000000000000000e+02
7.900000000000000000e+01,5.880000000000000000e+02
8.000000000000000000e+01,5.810000000000000000e+02
8.150000000000000000e+01,5.740000000000000000e+02
8.300000000000000000e+01,5.670000000000000000e+02
8.450000000000000000e+01,5.600000000000000000e+02
8.650000000000000000e+01,5.530000000000000000e+02
8.900000000000000000e+01,5.460000000000000000e+02
9.150000000000000000e+01,5.390000000000000000e+02
9.400000000000000000e+01,5.320000000000000000e+02
9.700000000000000000e+01,5.250000000000000000e+02
1.000000000000000000e+02,5.180000000000000000e+02
1.040000000000000000e+02,5.110000000000000000e+02
1.075000000000000000e+02,5.040000000000000000e+02
1.120000000000000000e+02,4.970000000000000000e+02
1.160000000000000000e+02,4.900000000000000000e+02
1.210000000000000000e+02,4.830000000000000000e+02
1.260000000000000000e+02,4.760000000000000000e+02
1.320000000000000000e+02,4.690000000000000000e+02
1.380000000000000000e+02,4.620000000000000000e+02
1.440000000000000000e+02,4.550000000000000000e+02
1.500000000000000000e+02,4.480000000000000000e+02
1.550000000000000000e+02,4.410000000000000000e+02
1.590000000000000000e+02,4.340000000000000000e+02
1.625000000000000000e+02,4.270000000000000000e+02
1.655000000000000000e+02,4.200000000000000000e+02
1.675000000000000000e+02,4.130000000000000000e+02
1.685000000000000000e+02,4.060000000000000000e+02
1.690000000000000000e+02,3.990000000000000000e+02
1.685000000000000000e+02,3.920000000000000000e+02
1.680000000000000000e+02,3.850000000000000000e+02
1.665000000000000000e+02,3.780000000000000000e+02
1.645000000000000000e+02,3.710000000000000000e+02
1.620000000000000000e+02,3.640000000000000000e+02
1.590000000000000000e+02,3.570000000000000000e+02
1.560000000000000000e+02,3.500000000000000000e+02
1.530000000000000000e+02,3.430000000000000000e+02
1.515000000000000000e+02,3.360000000000000000e+02
1.510000000000000000e+02,3.290000000000000000e+02
1.550000000000000000e+02,3.220000000000000000e+02
1.630000000000000000e+02,3.160000000000000000e+02
1.700000000000000000e+02,3.125000000000000000e+02
1.770000000000000000e+02,3.080000000000000000e+02
1.840000000000000000e+02,3.030000000000000000e+02
1.907500000000000000e+02,2.977500000000000000e+02
1.980000000000000000e+02,2.915000000000000000e+02
2.050000000000000000e+02,2.840000000000000000e+02
2.116666666666666572e+02,2.763333333333333144e+02
2.170000000000000000e+02,2.690000000000000000e+02
2.215000000000000000e+02,2.620000000000000000e+02
2.255000000000000000e+02,2.550000000000000000e+02
2.290000000000000000e+02,2.480000000000000000e+02
2.325000000000000000e+02,2.410000000000000000e+02
2.355000000000000000e+02,2.340000000000000000e+02
2.385000000000000000e+02,2.270000000000000000e+02
2.410000000000000000e+02,2.200000000000000000e+02
2.430000000000000000e+02,2.130000000000000000e+02
2.450000000000000000e+02,2.060000000000000000e+02
2.470000000000000000e+02,1.990000000000000000e+02
2.485000000000000000e+02,1.920000000000000000e+02
2.500000000000000000e+02,1.850000000000000000e+02
2.510000000000000000e+02,1.780000000000000000e+02
2.525000000000000000e+02,1.710000000000000000e+02
2.535000000000000000e+02,1.640000000000000000e+02
2.540000000000000000e+02,1.570000000000000000e+02
2.545000000000000000e+02,1.500000000000000000e+02
2.555000000000000000e+02,1.430000000000000000e+02
2.555000000000000000e+02,1.360000000000000000e+02
2.560000000000000000e+02,1.290000000000000000e+02
2.565000000000000000e+02,1.220000000000000000e+02
2.565000000000000000e+02,1.150000000000000000e+02
2.565000000000000000e+02,1.080000000000000000e+02
